Image,Mask,ID,original_shape_VoxelVolume,original_shape_MeshVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_shape_Maximum3DDiameter,original_shape_Maximum2DDiameterSlice,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MajorAxisLength,original_shape_MinorAxisLength,original_shape_LeastAxisLength,original_shape_Elongation,original_shape_Flatness,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
TCGA_CS_4942_19970222_flair.nii,TCGA_CS_4942_19970222_mask.nii,TCGA_CS_4942_19970222_flair,24696.163563639857,24493.032468526508,5721.601530492095,0.233601189964711,0.7128446387815792,56.571917475469164,48.06398190146333,39.555945843355836,53.04746540501266,45.700278881586776,32.14937789310278,24.221037187512362,0.7034831882843536,0.5299975794517815,212.0,251.0,294646090.0,5.6923748152993525,22.0,3.935138790040991,255.0,12.090147040002888,233.24856348470806,235.0,117.0,138.0,9.48451646056151,233.69779603207692,-0.6429976731268325,1348772573.1282578,0.02096985074396109,209.7675025703441,47431.468541214985,216.91102325813335,10890155.08095894,-31453.529569840266,2058.6950927169455,534.7710079103019,0.5815221435045873,15.595896732232266,5.084512353168241,264.65042282339516,0.0012098435831005541,10.306048679390488,-0.17487639519902842,0.8956315664657377,0.12231012440933665,0.9922117802811082,0.19373327633273468,0.9459411882696958,0.057715818106882436,0.00527898738189888,7.147136687968441,648.3665251568116,104.8298513587794,0.020811929343538607,727.4697781588497,47260.34811473827,1.259651522738758,60349.60971996251,0.0002280220236697641,0.0002225774459565729,6.031983896985851,4477.785419095046,0.8843278782643366,0.9335281956227276,0.09901325773379953,0.9513007916109081,44837.80452168139,0.00022154409435244627,45.95391304347826,0.019979962192816635,751.3599052930057,44778.529130434785,17.418695652173913,940325.7747826087,0.0007763349337438118,0.0004602096066321632,867.5773913043478,0.37720756143667294,0.6354174318471579,27839.35681124156,0.00045189068529239774,7.598079255402209,0.4263206672845227,11.916611531190927,7.995375182982555,1131.863392029657,0.2097985898108725,2.6023427795447853,113.13234476367006,723.2054719254862,47454.66580166821,10.04578313253012,506089.45653382764,0.00039617074836814165,0.00020849149760755555,0.3512333552659565,15717.892271578734,0.00019443266380402992,0.09219436351117227,0.0008227525178728625,57365.74042935571,3.5719284931463786,9.536963302962588
TCGA_CS_4941_19960909_flair.nii,TCGA_CS_4941_19960909_mask.nii,TCGA_CS_4941_19960909_flair,31297.065854421817,30949.740291791386,8238.130967319566,0.2661777090744932,0.5786644092638566,65.43143016721766,63.47863961352528,62.03656305961832,55.542293766233904,51.52058501636826,46.25853823913499,21.702211077558186,0.8978651586436471,0.42123378588700655,205.0,251.0,361661274.0,6.050758167714119,25.0,22.40085492595651,255.0,16.309616717184838,228.6675442445517,233.0,0.0,255.0,10.345265214326645,229.99490426848388,-3.256332274140168,1655541423.046964,0.01839497118905942,608.8101986350543,53978.32415623995,232.07385250957776,26072988.914811652,-103387.82852415739,1090.4305298120878,613.2647802067783,0.23564552387044907,16.238282790951924,5.336764813279081,329.87431509678703,0.000661579253497069,11.003298790260791,-0.13457618694806148,0.8763666033794344,0.09302381762576242,0.9916237361618039,0.16136396445902287,0.9440004401908748,0.09224955625779797,0.002811333222510072,6.658069576152878,425.92382750471654,121.34609524694882,0.01827417426583666,615.22355671161,53261.144116937656,1.0991104016368212,58870.66863005394,0.0010567501184114653,0.0008830347864122063,6.223407607528236,6298.6471453020695,0.9470527271262129,0.9710961847863999,0.03547902475323795,0.9787101308404408,52063.35718390361,0.0008534671647974784,80.2610082961072,0.01707317768477073,691.1165947891529,52150.41289087428,3.574345883854499,201448.28440757285,0.003905370430176657,0.00045669758524933824,2766.668581152946,0.5885276709536155,0.7956700194426741,40980.56327274967,7.469572208658054e-05,7.2963863114255965,0.6875822729267222,1.459149684645299,7.62167276468077,2556.4088050314467,0.3739079720683701,0.9540437521201659,125.76641801959924,608.8101986350543,53355.99107795817,4.021793184145093,225822.7457949393,0.005054017659256318,0.0009047614538524659,0.607236823231072,31502.126956389253,0.0001987344618796765,0.02296467319180005,0.0007945321851383209,240415.95102434163,0.5334957865843962,34.73953069639303
